particle_id,vx,vy,vz,px,py,pz,q,nhits
4506004809056256,-0.000228406,-0.0128033,-3.38321,0.169753,-0.2095,-0.506134,-1,6
4506073528532992,-0.000228406,-0.0128033,-3.38321,0.0749592,0.258644,-0.1962,1,12
4506348406439936,-0.000228406,-0.0128033,-3.38321,-0.247784,-0.352508,-1.64363,-1,10
4506417125916672,-0.000228406,-0.0128033,-3.38321,-1.5084,-2.71328,-4.48071,1,9
4506485845393408,-0.000228406,-0.0128033,-3.38321,-0.259804,-0.0926568,0.113833,-1,9
4506554564870144,-0.000228406,-0.0128033,-3.38321,0.327291,0.54501,0.362463,1,13
4506623284346880,-0.000228406,-0.0128033,-3.38321,-0.225734,-0.449088,-0.0503048,-1,11
4506692003823616,-0.000228406,-0.0128033,-3.38321,-0.239794,0.769538,-4.44831,-1,12
4506829442777088,-0.000228406,-0.0128033,-3.38321,0.0856569,-0.682619,-1.682,-1,12
4506898162253824,-0.000228406,-0.0128033,-3.38321,-0.420512,0.255502,-1.1288,1,13
4506966881730560,-0.000228406,-0.0128033,-3.38321,-0.23351,0.0502865,0.683415,1,13
4507035601207296,-0.000228406,-0.0128033,-3.38321,0.605914,-0.209601,3.34804,-1,12
4507173040160768,-0.000228406,-0.0128033,-3.38321,-45.3007,-2.21528,459.528,1,2
4507241759637504,-0.000228406,-0.0128033,-3.38321,-0.595461,-0.356073,0.531693,1,13
4507310479114240,-0.000228406,-0.0128033,-3.38321,-0.69085,0.929709,1.08887,-1,13
4507379198590976,-0.000228406,-0.0128033,-3.38321,-0.150397,0.34957,0.544543,-1,11
4507447918067712,-0.000228406,-0.0128033,-3.38321,-0.741775,4.36366,-0.921999,1,11
4507516637544448,-0.000228406,-0.0128033,-3.38321,-0.945493,1.90811,-0.52378,-1,13
4507585357021184,-0.000228406,-0.0128033,-3.38321,-1.95716,8.23566,-1.72499,1,12
4507654076497920,-0.000228406,-0.0128033,-3.38321,-0.0347851,0.978504,-0.135103,-1,2
4507722795974656,-0.000228406,-0.0128033,-3.38321,-1.23622,5.88521,-1.88816,1,12
4507791515451392,-0.000228406,-0.0128033,-3.38321,-1.2516,2.96312,-0.0805277,-1,15
4507860234928128,-0.000228406,-0.0128033,-3.38321,0.224759,1.06688,-0.372318,1,13
4507928954404864,-0.000228406,-0.0128033,-3.38321,0.197654,0.203914,0.37477,-1,14
4507997673881600,-0.000228406,-0.0128033,-3.38321,-0.174996,0.610129,0.297019,1,14
4508066393358336,-0.000228406,-0.0128033,-3.38321,3.98007,-1.96987,-1.68429,1,11
4508135112835072,-0.000228406,-0.0128033,-3.38321,0.166237,-1.03176,-2.98633,-1,12
4508203832311808,-0.000228406,-0.0128033,-3.38321,0.98832,-5.05053,-11.2315,1,12
4508272551788544,-0.000228406,-0.0128033,-3.38321,0.02462,-0.931968,-2.38952,-1,13
4508341271265280,-0.000228406,-0.0128033,-3.38321,-0.0818069,-0.718193,-1.77163,1,10
4508409990742016,-0.000228406,-0.0128033,-3.38321,-0.439029,0.188916,-0.0999231,1,13
4508478710218752,-0.000228406,-0.0128033,-3.38321,0.902076,0.683353,0.657254,-1,10
4508616149172224,-0.000228406,-0.0128033,-3.38321,0.578993,1.17409,3.25346,1,1
4508684868648960,-0.000228406,-0.0128033,-3.38321,-0.306685,0.467097,0.678345,-1,10
4508753588125696,-0.000228406,-0.0128033,-3.38321,-0.281426,0.593895,-0.309893,1,14
4509028466032640,-0.000228406,-0.0128033,-3.38321,1.11688,-1.52653,22.4205,1,0
4509097185509376,-0.000228406,-0.0128033,-3.38321,-0.720289,-1.18459,20.3438,-1,11
4509165904986112,-0.000228406,-0.0128033,-3.38321,-1.10286,-0.219909,2.40578,1,13
4509234624462848,-0.000228406,-0.0128033,-3.38321,0.125227,-0.00769881,0.174622,-1,0
4509303343939584,-0.000228406,-0.0128033,-3.38321,0.098906,0.474025,2.80064,1,13
4509372063416320,-0.000228406,-0.0128033,-3.38321,-0.881061,0.431862,-0.116135,-1,11
4509440782893056,-0.000228406,-0.0128033,-3.38321,0.127865,-0.0406034,0.283594,1,0
4509509502369792,-0.000228406,-0.0128033,-3.38321,-0.585698,-0.94372,-0.211051,-1,10
4509578221846528,-0.000228406,-0.0128033,-3.38321,0.625153,-1.3527,-0.138281,-1,12
4509646941323264,-0.000228406,-0.0128033,-3.38321,1.01482,-0.284517,-0.814236,1,11
4509715660800000,-0.000228406,-0.0128033,-3.38321,0.756196,-0.827012,-0.486448,-1,12
4509784380276736,-0.000228406,-0.0128033,-3.38321,0.427035,-0.540105,-0.933758,-1,14
4509853099753472,-0.000228406,-0.0128033,-3.38321,0.0360513,-0.31739,-0.144074,1,14
4509921819230208,-0.000228406,-0.0128033,-3.38321,1.1429,0.216219,-9.80781,-1,6
4510059258183680,-0.000228406,-0.0128033,-3.38321,0.524405,0.0550856,-3.18248,-1,11
4510127977660416,-0.000228406,-0.0128033,-3.38321,0.570439,0.0878038,-1.22892,1,10
4510265416613888,-0.000228406,-0.0128033,-3.38321,0.504637,0.507835,-0.525914,1,12
4510334136090624,-0.000228406,-0.0128033,-3.38321,1.92588,0.984109,1.06157,1,12
4510471575044096,-0.000228406,-0.0128033,-3.38321,-0.324638,0.3137,8.02859,-1,12
4510540294520832,-0.000228406,-0.0128033,-3.38321,0.665945,0.25311,7.37881,1,0
4510609013997568,-0.000228406,-0.0128033,-3.38321,0.112137,-0.0274976,0.99272,-1,0
4510677733474304,-0.000228406,-0.0128033,-3.38321,0.700524,0.810293,6.58687,-1,12
4510815172427776,-0.000228406,-0.0128033,-3.38321,2.32941,1.05717,46.9073,-1,15
4511158769811456,-0.000228406,-0.0128033,-3.38321,1.77792,-0.829854,50.8112,-1,13
4511364928241664,-0.000228406,-0.0128033,-3.38321,0.497908,0.255626,6.1063,1,0
4511639806148608,-0.000228406,-0.0128033,-3.38321,0.482592,0.499941,15.4165,1,13
4511845964578816,-0.000228406,-0.0128033,-3.38321,0.155052,0.385961,2.22099,-1,14
4511914684055552,-0.000228406,-0.0128033,-3.38321,0.0282432,-0.22809,0.603529,1,4
4511983403532288,-0.000228406,-0.0128033,-3.38321,0.195138,0.666127,1.36342,-1,6
4512052123009024,-0.000228406,-0.0128033,-3.38321,-2.59326,-2.85645,-12.3534,-1,12
4512120842485760,-0.000228406,-0.0128033,-3.38321,-2.18712,-2.01265,-9.13411,1,5
4512189561962496,-0.000228406,-0.0128033,-3.38321,-2.19214,-2.14759,-7.45299,1,11
4512258281439232,-0.000228406,-0.0128033,-3.38321,-0.260908,-0.688081,-2.14275,-1,10
4512395720392704,-0.000228406,-0.0128033,-3.38321,-0.116846,-0.0242046,0.293943,-1,0
4512464439869440,-0.000228406,-0.0128033,-3.38321,0.208264,-0.303333,-0.255992,-1,12
4512533159346176,-0.000228406,-0.0128033,-3.38321,-0.276712,0.0166861,1.58225,1,13
4512601878822912,-0.000228406,-0.0128033,-3.38321,-1.18593,-0.231733,17.928,-1,11
4513151634636800,-0.000228406,-0.0128033,-3.38321,-4.8115,-0.876778,1.81047,-1,0
4513220354113536,-0.000228406,-0.0128033,-3.38321,-0.177991,-0.0510821,-0.0402105,1,9
4513289073590272,-0.000228406,-0.0128033,-3.38321,-0.153961,-0.076297,0.0636234,1,12
4513357793067008,-0.000228406,-0.0128033,-3.38321,-0.161487,0.436018,-1.94513,1,7
4513426512543744,-0.000228406,-0.0128033,-3.38321,-0.619276,0.0463967,-6.77777,-1,10
4513563951497216,-0.000228406,-0.0128033,-3.38321,-0.0640798,0.42256,-3.3621,1,10
4513632670973952,-0.000228406,-0.0128033,-3.38321,-0.267675,0.930151,-11.9337,-1,10
4513701390450688,-0.000228406,-0.0128033,-3.38321,-0.123807,0.630296,-13.328,-1,13
4514182426787840,-0.000228406,-0.0128033,-3.38321,1.6455,8.1058,-17.0674,-1,12
4514251146264576,-0.000228406,-0.0128033,-3.38321,1.36836,3.689,-8.58153,-1,13
4514319865741312,-0.000228406,-0.0128033,-3.38321,0.959111,1.52272,-3.56782,1,12
4514457304694784,-0.000228406,-0.0128033,-3.38321,1.23934,0.413506,-2.85584,-1,11
4514526024171520,-0.000228406,-0.0128033,-3.38321,4.72255,3.19275,-11.4515,1,12
4514594743648256,-0.000228406,-0.0128033,-3.38321,1.38083,1.15785,-4.72665,-1,13
4514663463124992,-0.000228406,-0.0128033,-3.38321,16.6947,11.1694,-44.7027,-1,12
4514732182601728,-0.000228406,-0.0128033,-3.38321,12.9056,9.19011,-34.5067,-1,15
4514800902078464,-0.000228406,-0.0128033,-3.38321,-1.34075,-0.629614,0.0175967,1,12
4514869621555200,-0.000228406,-0.0128033,-3.38321,-1.38517,-0.892304,-0.637538,-1,15
4515281938415616,-0.000228406,-0.0128033,-3.38321,-0.9041,-1.07033,-11.6505,1,14
4515350657892352,-0.000228406,-0.0128033,-3.38321,-0.585041,-0.234328,-2.9783,-1,7
4515488096845824,-0.000228406,-0.0128033,-3.38321,-0.522554,0.0705254,5.19243,1,13
4515556816322560,-0.000228406,-0.0128033,-3.38321,0.0343578,0.249104,2.83921,-1,12
4515694255276032,-0.000228406,-0.0128033,-3.38321,-0.0554639,0.224422,-0.93774,1,11
4515762974752768,-0.000228406,-0.0128033,-3.38321,-0.734673,0.127435,-3.78694,-1,10
4515831694229504,-0.000228406,-0.0128033,-3.38321,-0.695231,0.0715901,-1.4259,1,11
4516037852659712,-0.000228406,-0.0128033,-3.38321,0.368236,-0.150593,-3.58388,-1,16
4516106572136448,-0.000228406,-0.0128033,-3.38321,0.227353,0.245948,0.263885,1,14
4516175291613184,-0.000228406,-0.0128033,-3.38321,0.0278125,0.110069,1.96499,-1,0
4516244011089920,-0.000228406,-0.0128033,-3.38321,0.200931,0.72923,2.22682,-1,3
4516381450043392,-0.000228406,-0.0128033,-3.38321,-14.5962,-0.736529,150.701,-1,10
4516450169520128,-0.000228406,-0.0128033,-3.38321,-6.15481,-0.0457889,63.7225,1,18
4516656327950336,-0.000228406,-0.0128033,-3.38321,-4.60146,6.73909,24.1182,-1,13
4516725047427072,-0.000228406,-0.0128033,-3.38321,-3.66201,4.82835,20.9407,1,11
4516793766903808,-0.000228406,-0.0128033,-3.38321,-0.199748,0.397018,1.16184,1,5
4516931205857280,-0.000228406,-0.0128033,-3.38321,-1.20317,1.96563,7.57796,-1,4
4516999925334016,-0.000228406,-0.0128033,-3.38321,-0.352335,0.565823,4.42661,-1,13
4517068644810752,-0.000228406,-0.0128033,-3.38321,-0.560288,1.02423,-0.14785,1,11
4517137364287488,-0.000228406,-0.0128033,-3.38321,0.100185,1.11079,0.0778852,1,12
4517206083764224,-0.000228406,-0.0128033,-3.38321,-0.487208,2.341,-0.624168,-1,11
4517274803240960,-0.000228406,-0.0128033,-3.38321,-0.58895,1.28564,0.106457,1,13
4517343522717696,-0.000228406,-0.0128033,-3.38321,0.199534,1.39036,-0.301226,-1,12
4517412242194432,-0.000228406,-0.0128033,-3.38321,-0.971209,0.163231,1.06012,-1,10
4517480961671168,-0.000228406,-0.0128033,-3.38321,1.92323,-0.909846,-0.404031,-1,11
4517549681147904,-0.000228406,-0.0128033,-3.38321,0.388449,0.0263498,-0.296463,1,14
4517618400624640,-0.000228406,-0.0128033,-3.38321,1.02954,-1.10461,-0.652113,-1,12
4517687120101376,-0.000228406,-0.0128033,-3.38321,0.551353,-2.90751,-7.40062,1,10
4517755839578112,-0.000228406,-0.0128033,-3.38321,-0.097559,-0.319466,-0.399028,1,15
4517824559054848,-0.000228406,-0.0128033,-3.38321,0.454759,-0.616186,-3.17467,-1,11
4517893278531584,-0.000228406,-0.0128033,-3.38321,0.204768,0.0895613,-0.414941,-1,12
4517961998008320,-0.000228406,-0.0128033,-3.38321,0.101932,0.400535,-0.87876,1,13
4518030717485056,-0.000228406,-0.0128033,-3.38321,-0.161463,-0.134644,-0.17211,-1,11
4518099436961792,-0.000228406,-0.0128033,-3.38321,0.552744,0.516855,-0.726025,1,13
4518168156438528,-0.000228406,-0.0128033,-3.38321,-0.172876,-0.086525,-0.161945,-1,6
4518236875915264,-0.000228406,-0.0128033,-3.38321,0.330805,0.0580768,0.163016,1,10
4518305595392000,-0.000228406,-0.0128033,-3.38321,-0.410893,0.600375,2.91714,-1,11
4518374314868736,-0.000228406,-0.0128033,-3.38321,0.123797,0.785181,3.67819,1,12
4518443034345472,-0.000228406,-0.0128033,-3.38321,0.461748,0.00736068,-0.140322,1,14
4518511753822208,-0.000228406,-0.0128033,-3.38321,-0.286974,0.0842664,0.462817,-1,11
4518786631729152,-0.000228406,-0.0128033,-3.38321,0.0494889,-0.553904,4.47064,-1,12
4518855351205888,-0.000228406,-0.0128033,-3.38321,-1.17006,0.892106,1.97242,-1,9
4518924070682624,-0.000228406,-0.0128033,-3.38321,-0.567155,0.616611,0.0957369,1,13
4518992790159360,-0.000228406,-0.0128033,-3.38321,-0.406306,0.307119,-0.435175,1,12
4519061509636096,-0.000228406,-0.0128033,-3.38321,-0.435902,-0.26562,0.0930974,-1,14
4519130229112832,-0.000228406,-0.0128033,-3.38321,-0.296449,0.200615,-0.506175,1,12
4519198948589568,-0.000228406,-0.0128033,-3.38321,-2.40705,0.366387,-1.30575,-1,12
4519336387543040,-0.000228406,-0.0128033,-3.38321,-0.873774,-0.404583,-1.97652,1,11
4519405107019776,-0.000228406,-0.0128033,-3.38321,-1.0568,0.19208,-1.89013,-1,9
4519473826496512,-0.000228406,-0.0128033,-3.38321,-0.337352,-0.207067,-0.812717,1,13
4519542545973248,-0.000228406,-0.0128033,-3.38321,0.102594,0.467676,-0.416583,-1,11
4519611265449984,-0.000228406,-0.0128033,-3.38321,0.2357,-0.302378,-0.455228,1,11
4519679984926720,-0.000228406,-0.0128033,-3.38321,0.872319,-0.626156,-0.116644,1,12
4519748704403456,-0.000228406,-0.0128033,-3.38321,0.106226,-0.0590542,-0.466043,-1,0
4519817423880192,-0.000228406,-0.0128033,-3.38321,0.961918,-0.784966,-1.99931,1,13
4519886143356928,-0.000228406,-0.0128033,-3.38321,0.503433,0.691342,-8.90746,1,14
4520092301787136,-0.000228406,-0.0128033,-3.38321,0.700263,0.737278,-0.533154,-1,13
4520161021263872,-0.000228406,-0.0128033,-3.38321,0.78962,-0.520824,0.760188,-1,3
4520229740740608,-0.000228406,-0.0128033,-3.38321,1.63358,-1.01223,2.50985,1,10
4520298460217344,-0.000228406,-0.0128033,-3.38321,1.21977,-1.62609,1.76904,-1,10
4520367179694080,-0.000228406,-0.0128033,-3.38321,0.866521,-0.770663,1.82177,1,14
4520435899170816,-0.000228406,-0.0128033,-3.38321,0.622863,-0.51905,0.377295,-1,11
4520504618647552,-0.000228406,-0.0128033,-3.38321,0.0543566,-0.905531,2.09788,1,12
4520573338124288,-0.000228406,-0.0128033,-3.38321,0.306291,-0.337524,0.173168,-1,5
4520642057601024,-0.000228406,-0.0128033,-3.38321,1.0826,0.151916,2.22472,-1,11
4520710777077760,-0.000228406,-0.0128033,-3.38321,0.476631,0.135961,1.07707,1,11
4520779496554496,-0.000228406,-0.0128033,-3.38321,1.06072,0.583162,9.23146,1,16
4520848216031232,-0.000228406,-0.0128033,-3.38321,1.12144,-0.525546,27.1114,1,14
4520985654984704,-0.000228406,-0.0128033,-3.38321,0.857483,-0.239207,20.1344,-1,0
4521466691321856,-0.000228406,-0.0128033,-3.38321,0.783379,0.352243,18.0259,1,13
4521535410798592,-0.000228406,-0.0128033,-3.38321,3.21214,-0.392395,82.8557,-1,12
4521879008182272,-0.000228406,-0.0128033,-3.38321,0.297742,0.0652135,6.00706,1,15
4522016447135744,-0.000228406,-0.0128033,-3.38321,0.0367836,-0.156736,0.170634,1,11
4522153886089216,-0.000228406,-0.0128033,-3.38321,0.191842,0.11791,0.155689,-1,8
4522360044519424,-0.000228406,-0.0128033,-3.38321,0.321489,-0.385356,-7.81316,-1,13
4503737083105281,-104.551,56.3917,222.013,0.265379,0.346143,0.193146,-1,6
4503737083109378,-104.551,56.3917,222.013,-0.212887,-0.332759,-0.225539,1,9
4503943241535489,54.4061,-51.5717,-135.31,0.247207,0.121079,0.133293,-1,8
4504080680488961,-142.179,62.7095,1500,0.24854,-0.349793,-0.219682,1,3
4505523789500417,698.588,404.47,-2547.5,0.27512,-0.226267,0.108285,1,0
4505523789504514,698.588,404.47,-2547.5,0.10984,0.093056,-0.0614928,1,0
4505729947930625,597.819,242.491,-1500,0.117203,-0.0586207,0.0830966,1,0
4506004825837569,472.225,-160.08,-994.378,-0.0876471,-0.059385,0.213113,1,0
4506004825841666,472.225,-160.08,-994.378,-0.101849,-0.0450795,-0.023475,1,0
4507654093279233,-1.64802,35.4729,-8.28451,-0.118015,-0.0402184,-0.0436832,1,0
4508616165953537,15.963,31.7211,84.8769,0.286599,-0.222669,0.104938,1,11
4508616165957634,15.963,31.7211,84.8769,-0.158165,0.0626811,0.0323051,1,7
4509028482813953,20.8076,-28.7766,417.545,0.0261784,-0.129964,0.016657,-1,1
4509028482818050,20.8076,-28.7766,417.545,-0.103611,0.0848702,-0.220311,-1,0
4509028482822146,20.8076,-28.7766,417.545,0.022413,-0.183111,-0.0468043,1,7
4509921836011521,127.272,28.4002,-1102,-0.0330779,0.447545,0.13741,1,7
4509921836015618,127.272,28.4002,-1102,0.0148482,-0.274128,-0.0447788,1,1
4509921836019714,127.272,28.4002,-1102,-0.0290685,-0.138372,-0.00965956,1,0
4510059274964993,288.821,79.3863,-1800,0.160521,0.0169907,0.0896151,-1,0
4510540328079361,519.013,-641.295,247.682,0.178779,0.440202,0.0960462,1,0
4510540311302145,33.3812,12.1136,364.488,-0.153286,-0.20916,-0.0262951,-1,6
4510540311306242,33.3812,12.1136,364.488,0.235864,0.0905012,0.0505417,1,11
4511364945022977,31.8855,15.6319,384.174,-0.0750992,-0.100787,0.0584113,1,0
4511914700836865,-18.7918,-171.489,455.913,0.0766198,-0.282731,0.0525336,1,6
4511983420313601,39.072,196.146,391.317,-0.284307,-0.203655,-0.0708021,1,7
4511983420317698,39.072,196.146,391.317,0.0491864,-0.112547,-0.102085,-1,0
4512120859267073,-150.038,-132.244,-618.47,0.11856,0.0687089,-0.0941127,1,0
4512120859271170,-150.038,-132.244,-618.47,0.0113752,-0.159816,0.0482596,1,8
4513151651418113,-18.686,-3.44029,3.64934,0.290834,0.221747,-0.0676415,-1,12
4513151651422210,-18.686,-3.44029,3.64934,-0.0957472,-0.076144,0.110087,-1,1
4513357809848321,-46.5247,351.906,-1495.5,0.016807,-0.197226,0.0463309,1,0
4513632687755265,-32.2762,100.368,-1300,0.255818,-0.117459,-0.89221,-1,4
4513632687759362,-32.2762,100.368,-1300,-1.22453,0.490945,-2.31837,-1,4
4513632687763458,-32.2762,100.368,-1300,0.696081,0.148352,-2.7364,-1,4
4513632687767554,-32.2762,100.368,-1300,0.0297222,0.127357,-2.33613,1,1
4513632687771650,-32.2762,100.368,-1300,-0.0620499,0.176824,-2.30383,1,2
4516244027871233,38.2434,196.31,586.992,-0.198191,-0.0492854,-0.18757,1,8
4516793783685121,-58.5066,160.859,447.15,0.185513,0.0811238,-0.120677,1,5
4516931222638593,-144.903,219.471,862.508,0.337039,0.0495572,-0.0628168,1,1
4518786648510465,62.337,-260.444,2145.5,-0.137487,-0.204954,0.102107,1,1
4518786648514562,62.337,-260.444,2145.5,-0.0948294,-0.0585568,-0.115031,-1,1
4519611282231297,80.5571,-649.744,-814.799,-0.0950335,-0.202236,-0.131563,1,3
4520573354905601,86.514,-81.4023,41.4809,-0.24327,0.229093,0.0211332,-1,11
4520985688543233,20.6295,-239.167,1800,-0.323524,-0.14883,-0.0587902,1,0
4520985671766017,18.3288,-5.00535,426.176,-0.062536,-0.574772,3.38969,-1,12
4520985671770114,18.3288,-5.00535,426.176,-0.94378,-0.102465,2.28383,1,5
4520985671774210,18.3288,-5.00535,426.176,0.179985,0.0417126,0.921995,1,9
4520985671778306,18.3288,-5.00535,426.176,0.161534,-0.0475292,3.59976,1,12
4520985671782402,18.3288,-5.00535,426.176,0.161882,-0.0409533,3.58372,1,14
4523184678240256,-0.000228406,-0.0128033,-3.38321,-5.03093,-3.49653,-15.5161,1,12
4523253397716992,-0.000228406,-0.0128033,-3.38321,-0.656552,-0.477613,-2.00903,-1,3
4523322117193728,-0.000228406,-0.0128033,-3.38321,-3.75248,-2.75104,-11.3797,1,11
4523390836670464,-0.000228406,-0.0128033,-3.38321,-3.26667,-2.37895,-10.7773,-1,12
4523253414498305,-90.8641,-72.3153,-291.298,-0.00244512,-0.139806,-0.148435,1,0
4523734434054144,-0.279626,-1.16681,-2.685,-0.505732,-0.930063,0.911193,-1,14
4523871873007616,-0.279626,-1.16681,-2.685,-1.08978,-5.2603,2.30339,1,6
4523871889788929,-55.2484,-249.343,106.281,0.0780237,-0.255131,-0.0286213,1,6
4523871889793026,-55.2484,-249.343,106.281,-0.0709556,0.11941,0.161606,1,0
4523940592484352,-0.000228406,-0.0128033,-3.38321,5.45542,-5.17235,-13.2915,1,11
4524009311961088,-0.000228406,-0.0128033,-3.38321,7.71057,-7.83676,-19.5736,-1,14
4524215470391296,-0.000228406,-0.0128033,-3.38321,1.74854,-2.37407,-4.94056,1,9
4524284189868032,-0.000228406,-0.0128033,-3.38321,0.414464,-0.822573,-2.15922,-1,11
4524352909344768,-0.000228406,-0.0128033,-3.38321,0.427373,-0.731643,-2.39335,1,14
4524421628821504,-0.000228406,-0.0128033,-3.38321,0.478844,-0.299504,-1.77385,-1,10
4524421645602817,905.943,-120.439,-2952.5,-0.101763,0.195657,0.282846,1,0
4524421645606914,905.943,-120.439,-2952.5,0.0881935,-0.316255,-0.0922216,1,0
4525108823588864,-0.000228406,-0.0128033,-3.38321,-4.02883,-0.695246,1.54573,-1,10
4525246262542336,-387.075,-89.0477,134.103,-3.41426,-0.851881,1.40831,1,4
4525314982019072,-0.000228406,-0.0128033,-3.38321,-1.32565,-0.111038,0.0352293,1,8
4525383701495808,-0.000228406,-0.0128033,-3.38321,-0.705641,-0.173765,-0.295657,-1,4
4525314998800385,-652.865,49.2432,15.7091,-0.157771,-0.211273,-0.293663,-1,0
4525383718277121,-162.674,-52.8972,-73.0895,-0.211084,0.13673,0.0588788,-1,6
4525383718281218,-162.674,-52.8972,-73.0895,0.371299,-0.0741811,-0.00563519,-1,7
4525383718285314,-162.674,-52.8972,-73.0895,-0.133155,-0.0029405,-0.0327814,1,0
4525727298879488,-0.000228406,-0.0128033,-3.38321,-2.8111,-0.70993,-0.401966,1,12
4525796018356224,-0.000228406,-0.0128033,-3.38321,-1.14853,-0.331774,-0.508819,-1,13
4525864737832960,-0.000228406,-0.0128033,-3.38321,-0.70177,-0.343627,-0.194318,1,12
4525933457309696,-0.000228406,-0.0128033,-3.38321,-0.306516,-0.134879,0.210126,-1,12
4527376566321152,-0.000228406,-0.0128033,-3.38321,-0.176076,-0.57018,-4.04157,1,11
4527445285797888,-0.000228406,-0.0128033,-3.38321,-0.267594,-0.874968,-6.80902,-1,12
4527514005274624,-0.000228406,-0.0128033,-3.38321,-0.149054,-0.225348,-1.40916,1,13
4527582724751360,-0.000228406,-0.0128033,-3.38321,-0.0392246,-0.164187,-0.50536,-1,8
4527720163704832,-0.000228406,-0.0128033,-3.38321,-0.0118706,-0.274868,-0.923601,1,10
4527788883181568,-0.000228406,-0.0128033,-3.38321,-0.348599,-0.175654,-0.643486,-1,10
4528338638995456,-0.000228406,-0.0128033,-3.38321,1.01505,-0.353958,25.9328,-1,11
4528682236379136,-0.000228406,-0.0128033,-3.38321,-3.4855,-0.643022,38.9457,1,13
4528750955855872,-0.000228406,-0.0128033,-3.38321,-2.85075,-0.105556,30.7413,-1,9
4529919186960384,-0.000228406,-0.0128033,-3.38321,0.0559951,0.172107,0.396695,1,12
4529987906437120,-0.000228406,-0.0128033,-3.38321,-0.339787,0.653865,2.0688,-1,13
4530400223297536,-0.000228406,-0.0128033,-3.38321,0.16999,-0.696843,-1.19215,1,10
4530468942774272,-0.000228406,-0.0128033,-3.38321,-0.0626731,-0.213394,-0.838206,-1,14
4531018698588160,-0.000228406,-0.0128033,-3.38321,-0.0531342,-0.157305,0.311269,1,5
4531087418064896,-0.000228406,-0.0128033,-3.38321,-0.229019,-0.0713128,1.15794,-1,15
4531018715369473,-185.989,-175.021,493.666,0.0453111,-0.126211,-0.183075,-1,0
4531018715373570,-185.989,-175.021,493.666,0.0845924,-0.114843,0.00743644,1,0
4531018715377666,-185.989,-175.021,493.666,-0.034294,0.319377,0.199522,1,2
4531705893355520,-0.000228406,-0.0128033,-3.38321,0.170976,-0.116689,0.786887,1,10
4531774612832256,-0.000228406,-0.0128033,-3.38321,0.0532461,0.202403,1.91913,-1,14
4531912051785728,-0.000239325,-0.0127835,-3.38313,-0.067069,0.204026,0.924488,-1,1
4532461807599616,-0.000228406,-0.0128033,-3.38321,-0.566984,0.760671,0.496075,1,12
4532530527076352,-0.000228406,-0.0128033,-3.38321,-1.19433,0.576943,0.686866,-1,13
4532599246553088,-0.000228406,-0.0128033,-3.38321,-0.270237,0.0575388,0.196523,1,14
4532667966029824,-0.000228406,-0.0128033,-3.38321,-0.414505,0.119959,-0.00650553,-1,11
4532805404983296,-0.000228406,-0.0128033,-3.38321,-0.16348,-0.108021,0.104835,-1,7
4532942843936768,-0.000228406,-0.0128033,-3.38321,0.925528,-0.103899,-7.80853,1,12
