"event_id","particle_id","alpha","vz"
1010,18014810826342400,0.000583597202448913,-0.782571
1010,18014879545819136,0.000732220015204021,-0.782571
1010,18014948265295872,0.00076107311658849,-0.782571
1010,18015016984772608,0.000746673044903558,-0.782571
1010,18015085704249344,0.000478180549819875,-0.782571
1010,18015223143202816,0.000350061702805449,-0.782571
1010,18015635460063232,0.00130571036293783,-0.782571
1010,18015704179539968,0.00130784795134972,-0.782571
1010,18015772899016704,0.000791108670807369,-0.782571
1010,18015841618493440,0.000955503948185878,-0.782571
1010,18015979057446912,0.000441139516932804,-0.782571
1010,18016047776923648,0.00109868498265801,-0.782571
1010,27021666483699712,0.00109791538709288,4.68122
1010,27021735203176448,0.000280459850633093,4.68122
1010,27021803922653184,0.000662220726890527,4.68122
1010,27022422397943808,0.000272957200280753,4.68122
1010,27022491117420544,0.000270593325386461,4.68122
1010,27022628556374016,0.000842790535620795,4.68122
1010,27022697275850752,0.000371817086189077,4.68122
1010,27022765995327488,0.000379631690093086,4.68122
1010,27022834714804224,0.000598936371412334,4.68122
1010,27023109592711168,0.00117847498437815,4.68122
1010,27023247031664640,0.000371685813760755,4.68122
1010,27023315751141376,0.000292343427688372,4.68122
1010,27023384470618112,0.000762922602056288,4.68122
1010,27023453190094848,0.000679009152663164,4.68122
1010,27023728068001792,0.000657718605273458,4.68122
1010,27023796787478528,0.0003374999452825,4.68122
1010,27023865506955264,0.00106875754620682,4.68122
1010,27023934226432000,0.000454135637475906,4.68122
1010,27024002945908736,0.000579056449075098,4.68122
1010,27024140384862208,0.000704968013876742,4.68122
1010,27024209104338944,0.00112338399012673,4.68122
1010,27024277823815680,0.000420927385296975,4.68122
1010,27024415262769152,0.000271386571323448,4.68122
1010,27024483982245888,0.000148967938849694,4.68122
1010,27024552701722624,0.000248841921050607,4.68122
1010,27024690140676096,0.000512425426892725,4.68122
1010,27024827579629568,0.00096686863919057,4.68122
1010,27025033738059776,0.000941197213699998,4.68122
1010,27025102457536512,0.000649749857518325,4.68122
1010,27025171177013248,0.000522064684682927,4.68122
1010,27025239896489984,0.00106043861799052,4.68122
1010,27025514774396928,0.000435322088015951,4.68122
1010,27025583493873664,0.0016346388968161,4.68122
1010,27025652213350400,0.000969685555316275,4.68122
1010,27025720932827136,0.00062723940593751,4.68122
1010,27025789652303872,0.00151877994944124,4.68122
1010,27026201969164288,0.00147345494546017,4.68122
1010,27026270688641024,0.000375106866134633,4.68122
1010,27026339408117760,0.000723298002742337,4.68122
1010,27026408127594496,0.000498718331522537,4.68122
1010,27026476847071232,0.000758255819573882,4.68122
1010,27026614286024704,0.000446791645398466,4.68122
1010,27026683005501440,0.000835520343165466,4.68122
1010,27026751724978176,0.00122265162580479,4.68122
1010,27027301480792064,0.000304348852904335,4.68122
1010,27027370200268800,0.00137443891942964,4.68122
1010,27029706662477824,0.000380949444451289,4.68122
1010,27031081052012544,0.00111781738474029,4.68122
1010,27034998062186496,0.000756000580744692,4.68122
1010,27035479098523648,0.00070383636128314,4.68122
1010,27035547818000384,0.0011726734200179,4.68122
1010,36029003177394176,0.00069529641380658,6.58526
1010,36029484213731328,0.00077156663046367,6.58526
1010,36029552933208064,0.000342810828087891,6.58526
1010,36029621652684800,0.00128107919345669,6.58526
1010,36029690372161536,0.000360122441886343,6.58526
1010,36030377566928896,0.000923330928849283,6.58526
1010,36030515005882368,0.000444853499540489,6.58526
1010,36030583725359104,0.000528361523569533,6.58526
1010,36030652444835840,0.000871834321143288,6.58526
1010,36030996042219520,0.000684988511378245,6.58526
1010,40532465365811200,0.00101833684492367,-4.92549
1010,40532534085287936,0.000322135826619914,-4.92549
1010,40532602804764672,0.000378497620478981,-4.92549
1010,40533083841101824,0.000784211477134558,-4.92549
1010,40533152560578560,0.000839048157068007,-4.92549
1010,40533289999532032,0.000238947290278319,-4.92549
1010,40533358719008768,0.00138983629675837,-4.92549
1010,40533427438485504,0.000527592625159613,-4.92549
1010,40533839755345920,0.0011985857098925,-4.92549
1010,40533908474822656,0.000626197347841937,-4.92549
1010,40534183352729600,0.000685473130143382,-4.92549
1010,40534252072206336,0.000622415094707488,-4.92549
1010,40534320791683072,0.00103090312747829,-4.92549
1010,40534733108543488,0.000737128707296265,-4.92549
1010,40534801828020224,0.000723258266662544,-4.92549
1010,40534870547496960,0.000830389724481304,-4.92549
1010,40535007986450432,0.000264524922881248,-4.92549
1010,40535282864357376,0.000468350870559581,-4.92549
1010,40535351583834112,0.00125756286548585,-4.92549
1010,40535420303310848,0.00117537424680796,-4.92549
1010,40535489022787584,0.000749916278271109,-4.92549
1010,40535557742264320,0.000578967673046554,-4.92549
1010,40535626461741056,0.0013970666888552,-4.92549
1010,40535695181217792,0.000363003165081613,-4.92549
1010,40535763900694528,0.000296991131056371,-4.92549
1010,40536932131799040,0.00116027271906969,-4.92549
1010,40537275729182720,0.00109729701874265,-4.92549
1010,40537344448659456,0.00184669286387436,-4.92549
1010,40537481887612928,0.00113323802039786,-4.92549
1010,40537550607089664,0.000691993882555127,-4.92549
1010,40537756765519872,0.00125840074883065,-4.92549
1010,45036271151611904,0.00160074467527271,-3.64995
1010,45036339871088640,0.00106905667293763,-3.64995
1010,45036408590565376,0.000444963551687391,-3.64995
1010,45036477310042112,0.00101025534102245,-3.64995
1010,45036546029518848,0.000755312483609084,-3.64995
1010,45036683468472320,0.000655025800773635,-3.64995
1010,45036752187949056,0.000261181982784944,-3.64995
1010,45036820907425792,0.000730793314812936,-3.64995
1010,45036889626902528,0.000365884946943178,-3.64995
1010,45036958346379264,0.000255242814281948,-3.64995
1010,45037508102193152,0.00179073105823371,-3.64995
1010,45037645541146624,0.00118612897904432,-3.64995
1010,45037714260623360,0.000533334399070797,-3.64995
1010,45037782980100096,0.000443251471981054,-3.64995
1010,45038195296960512,0.000577843848117163,-3.64995
1010,45038264016437248,0.000509680393744022,-3.64995
1010,45038332735913984,0.000789340513613256,-3.64995
1010,45038401455390720,0.00018824119053183,-3.64995
1010,45038470174867456,0.000164380800885285,-3.64995
1010,45038538894344192,0.000364129166772481,-3.64995
1010,45038745052774400,0.000735011308072035,-3.64995
1010,45038813772251136,0.000274712245784759,-3.64995
1010,45038882491727872,0.00164158778172565,-3.64995
1010,45038951211204608,0.000340600743935353,-3.64995
1010,45039500967018496,0.000449305502211251,-3.64995
1010,45039638405971968,0.000613604885254333,-3.64995
1010,45040188161785856,0.000600524357181528,-3.64995
1010,45040256881262592,0.00110502591705351,-3.64995
1010,45040325600739328,0.00104797690602107,-3.64995
1010,45040394320216064,0.00187350498823724,-3.64995
1010,45040463039692800,0.00100754400938455,-3.64995
1010,45040737917599744,0.00147424086568122,-3.64995
1010,45040875356553216,0.00155880190601174,-3.64995
1010,45040944076029952,0.000425549013576595,-3.64995
1010,45041012795506688,0.000742884886869931,-3.64995
1010,45041150234460160,0.000327290736628753,-3.64995
1010,45041218953936896,0.000654115139769948,-3.64995
1010,45041287673413632,0.000494453324055343,-3.64995
1010,45041356392890368,0.000691728884966118,-3.64995
1010,45041425112367104,0.00178788666092476,-3.64995
1010,45041562551320576,0.000456567186995829,-3.64995
1010,45041631270797312,0.000561108012672367,-3.64995
1010,45041906148704256,0.000298032560499676,-3.64995
1010,45042112307134464,0.000722554328775738,-3.64995
1010,45042181026611200,0.00104508821940825,-3.64995
1010,45042249746087936,0.000880440540631366,-3.64995
1010,45042387185041408,0.000238052930143083,-3.64995
1010,45042455904518144,0.000908771515936423,-3.64995
1010,45042524623994880,0.000459885336300425,-3.64995
1010,45042662062948352,0.000532869825257063,-3.64995
1010,45042868221378560,0.000529390988064353,-3.64995
1010,45043005660332032,0.00160350198725873,-3.64995
1010,45043486696669184,0.000526169315240859,-3.64995
1010,45043555416145920,0.000964220612479478,-3.64995
1010,45043692855099392,0.00129510610362651,-3.64995
1010,45044036452483072,0.000955972852332344,-3.64995
1010,45044173891436544,0.000496992560210045,-3.64995
1010,45044242610913280,0.00132008214448978,-3.64995
1010,45044311330390016,0.00177058940409671,-3.64995
1010,45044448769343488,0.00130754414065983,-3.64995
1010,45044861086203904,0.000531900028444565,-3.64995
1010,45045342122541056,0.000643440264097902,-3.64995
1010,45046166756261888,0.00154238094807402,-3.64995
1010,45046372914692096,0.000695354453139646,-3.64995
1010,45047128828936192,0.00126338465995129,-4.04275
1010,45047197548412928,0.000794126892028508,-3.64995
1010,45047472426319872,0.000236100321921868,-3.64995
1010,45047541145796608,0.000443537122850846,-3.64995
1010,45048297060040704,0.000517653682032705,-3.64995
1010,45048365779517440,0.000288991803221533,-3.64995
1010,45049259132715008,0.00109609536546086,-3.64995
1010,45049327852191744,0.00105208940719688,-3.64995
1010,45054000776609792,0.00092230670790588,-3.64995
1010,49539870778982400,0.000361136998122507,0.74593
1010,49540008217935872,0.000428407654613954,0.74593
1010,49540076937412608,0.000580705969131527,0.74593
1010,49540351815319552,0.000773548959685507,0.74593
1010,49540420534796288,0.00111209656137072,0.74593
1010,49540489254273024,0.00159729147232391,0.74593
1010,49540557973749760,0.000351572596318446,0.74593
1010,49540626693226496,0.000930264165985223,0.74593
1010,49540695412703232,0.000749910935481599,0.74593
1010,49540832851656704,0.000395548101797015,0.74593
1010,49540970290610176,0.000958727363696026,0.74593
1010,49541039010086912,0.00136051486131478,0.74593
1010,49541107729563648,0.00125912334300777,0.74593
1010,49541176449040384,0.000611746557305124,0.74593
1010,49541245168517120,0.00112436313249385,0.74593
1010,49541313887993856,0.00187948142400951,0.74593
1010,49541382607470592,0.000834034664152459,0.74593
1010,49541520046424064,0.000793893759802377,0.74593
1010,49541588765900800,0.00089576473565645,0.74593
1010,49541726204854272,0.000885536270853955,0.74593
1010,49542207241191424,0.000344293107893299,0.74593
1010,49542482119098368,0.00180907334302739,0.74593
1010,49542550838575104,0.000370208145337025,0.74593
1010,49542619558051840,0.000682281683297604,0.74593
1010,49542688277528576,0.000654913071233618,0.74593
1010,49542756997005312,0.000511814044952875,0.74593
1010,49542825716482048,0.00147713946105379,0.74593
1010,49542963155435520,0.000869304020591686,0.74593
1010,49543100594388992,0.000523168960197084,0.74593
1010,49543169313865728,0.00186796469410627,0.74593
1010,49543306752819200,0.000572058935808937,0.74593
1010,49543512911249408,0.000935225415661316,0.74593
1010,49544956020260864,0.00124824535990392,0.74593
1010,49545093459214336,0.00115343606903636,0.74593
1010,49545162178691072,0.0011066697721309,0.74593
1010,49547910957760512,0.000536110077034915,1.07447
1010,63050463502663680,0.000525974042504278,1.76966
1010,63050532222140416,0.00120938706556218,1.76966
1010,63050600941617152,0.00186032865309015,1.76966
1010,63050669661093888,0.000318662663645691,1.76966
1010,63050738380570624,0.000459221824298783,1.76966
1010,63050875819524096,0.00162787599951971,1.76966
1010,63051563014291456,0.000814628303295171,1.76966
1010,63051631733768192,0.000704531266621957,1.76966
1010,63051700453244928,0.000840897268848994,1.76966
1010,63051769172721664,0.000524467981710344,1.76966
1010,63051837892198400,0.000845096770133931,1.76966
1010,63052799964872704,0.000653241446956976,1.76966
1010,63052937403826176,0.00135411828623397,1.76966
1010,63053006123302912,0.000866459490247212,1.76966
1010,63053074842779648,0.000814721638044594,1.76966
1010,63054105634930688,0.0017058520692328,1.76966
1010,63054449232314368,0.00145707653775435,1.76966
1010,63054517951791104,0.00146669434537982,1.76966
1010,63054586671267840,0.000874326413768889,1.76966
1010,63054998988128256,0.000594407334839825,1.76966
1010,63055067707604992,0.00150594317084338,1.76966
1010,63058022645104640,0.000266170549945195,1.76966
1010,67554200568987648,0.00121473219832477,5.24756
1010,67554406727417856,0.000434264490448091,5.24756
1010,67554544166371328,0.000395810293209415,5.24756
1010,67554612885848064,0.000286763787513914,5.24756
1010,67554681605324800,0.00111206877422834,5.24756
1010,67554750324801536,0.000273982234539057,5.24756
1010,67554819044278272,0.00036129665237264,5.24756
1010,67554887763755008,0.000989838542086156,5.24756
1010,67554956483231744,0.000838722354481688,5.24756
1010,67555025202708480,0.000983463878202628,5.24756
1010,67555093922185216,0.00104174062897177,5.24756
1010,67555368800092160,0.000280795290311104,5.24756
1010,67555506239045632,0.0017758028767051,5.24756
1010,67555574958522368,0.000229573092218016,5.24756
1010,67555643677999104,0.000362637636872453,5.24756
1010,67555712397475840,0.000478710024825554,5.24756
1010,67555781116952576,0.00045109115434932,5.24756
1010,67556262153289728,0.00140302321499169,5.24756
1010,67556330872766464,0.000710401605704907,5.24756
1010,67556468311719936,0.000924673145347815,5.24756
1010,67556537031196672,0.000540191855927124,5.24756
1010,67556605750673408,0.00064024744631081,5.24756
1010,67556674470150144,0.00131387733767817,5.24756
1010,67556811909103616,0.000899322282425496,5.24756
1010,67556880628580352,0.000335872447833707,5.24756
1010,67557224225964032,0.00098480137567021,5.24756
1010,67557499103870976,0.000618806843007448,5.24756
1010,67557567823347712,0.000825676401200843,5.24756
1010,67557705262301184,0.000558839719877964,5.24756
1010,67557773981777920,0.00142097213426586,5.24756
1010,67558323737591808,0.000545840328331366,5.24756
1010,67558392457068544,0.00137399706894553,5.24756
